"Open";"High";"Low";"Close";"Volume";"Day"
"2014-02-18";0.922217790187475;0.93248991165885;0.913513513513514;0.924379805599884;11052950;2014-02-18
"2014-02-19";0.925825073521403;0.936350364963504;0.913741692114245;0.927272727272727;21797650;2014-02-19
"2014-02-20";0.926250682190286;0.941429043267643;0.915917217466681;0.931638562115307;22250250;2014-02-20
"2014-02-21";0.929718366015441;0.935390199637024;0.912012987012987;0.91391828920276;17838650;2014-02-21
"2014-02-24";0.914961428416211;0.935260452739402;0.906342342342342;0.920609751702764;16473800;2014-02-24
"2014-02-25";0.924;0.958145454545455;0.916591928251121;0.940718132854578;35524500;2014-02-25
"2014-02-26";0.944428468727534;0.991301222142344;0.925971775191879;0.979146649585424;69485800;2014-02-26
"2014-02-27";0.979147424511545;1.0403078050568;0.927597836014895;0.976358823742703;89197650;2014-02-27
"2014-02-28";0.977752011015291;1.00582396249222;0.953285457809695;0.984241316270567;36325650;2014-02-28
"2014-03-03";0.97136563876652;1.03000273106785;0.90532367654745;0.953942351685222;75248800;2014-03-03
"2014-03-04";0.960456273764259;0.999961977186312;0.917952263134915;0.97289268473821;54576850;2014-03-04
"2014-03-05";0.971763570925012;1.03626543209877;0.949677849366807;0.981738549476654;34755700;2014-03-05
"2014-03-06";0.986591679392156;1.0188181296615;0.929575397262285;0.964459045770178;42859150;2014-03-06
"2014-03-07";0.969924812030075;0.983864873035067;0.930803326129162;0.957968216248329;36291300;2014-03-07
"2014-03-11";0.965686822398569;0.994453519735592;0.943047337278107;0.983021232954761;29447650;2014-03-11
"2014-03-12";0.980899474925805;1.00863972724807;0.960489642184557;0.977463611142781;38778500;2014-03-12
"2014-03-13";0.976577257272384;1.01108108108108;0.950914304867603;0.986105750675415;51607400;2014-03-13
"2014-03-14";0.989833677404277;1.0099429567422;0.910509284228369;0.940063586764533;88700900;2014-03-14
"2014-03-17";0.949786867936334;0.981546016157136;0.899720395979748;0.928166351606805;71329200;2014-03-17
"2014-03-18";0.931329662870503;0.95888995215311;0.90229799851742;0.933170731707317;46868500;2014-03-18
"2014-03-19";0.935972757549676;0.964770992366412;0.912962962962963;0.947278198925755;40035000;2014-03-19
"2014-03-20";0.945862068965517;0.967080577153688;0.924315314974052;0.9369871378955;24325050;2014-03-20
"2014-03-21";0.935226879113266;0.966998011928429;0.904370649321009;0.924759405074366;49459050;2014-03-21
"2014-03-24";0.930680556087473;0.969254901960784;0.901039516643525;0.941024638247947;31468650;2014-03-24
"2014-03-25";0.933372093023256;0.971437601232568;0.920217065004041;0.957873738559024;33261050;2014-03-25
"2014-03-26";0.955223300970874;0.987060203283815;0.939193072531515;0.976381026742143;33183100;2014-03-26
"2014-03-27";0.976571651698555;0.986548854088596;0.950570342205323;0.975058118917215;27693850;2014-03-27
"2014-03-28";0.9731620102951;0.983746556473829;0.955890887986071;0.972101406684691;17746150;2014-03-28
"2014-03-31";0.973902123150583;1.00149535652448;0.954285714285714;0.984373791289549;37658450;2014-03-31
"2014-04-01";0.982296095863935;1.01962700864058;0.96613736368854;0.991147036181678;36410400;2014-04-01
"2014-04-02";0.995291575006754;1.00851113442929;0.97371843917368;0.986610558530987;27393150;2014-04-02
"2014-04-03";0.990818317456674;1.0011583011583;0.966678039349482;0.988230316550637;19634250;2014-04-03
"2014-04-04";0.986551724137931;1.00243412410169;0.97053686688435;0.985007840287605;19500950;2014-04-04
"2014-04-07";0.987868284228769;1.00383531621791;0.946718473493883;0.967377087020082;36612850;2014-04-07
"2014-04-08";0.971427466749149;0.99615806805708;0.955876685934489;0.979768561665114;29986800;2014-04-08
"2014-04-09";0.979821497865735;0.996131905915449;0.964552166685995;0.985179739194366;23220000;2014-04-09
"2014-04-10";0.984457364341085;1.00190298652375;0.969032307456745;0.986832031848109;25296750;2014-04-10
"2014-04-11";0.982343374893518;1.0050514863027;0.968744007670182;0.980694980694981;23468050;2014-04-11
"2014-04-14";0.973153843178214;0.986703579505576;0.951395517544195;0.958661567877629;30109350;2014-04-14
"2014-04-15";0.95895650843438;0.99176841276093;0.937889147790214;0.964117647058824;27414400;2014-04-15
"2014-04-16";0.9627734375;0.990079051383399;0.958206982349739;0.980083444855546;26649550;2014-04-16
"2014-04-17";0.985074626865671;1.00633978011396;0.943359375;0.966349206349206;46237000;2014-04-17
"2014-04-18";0.973451327433628;0.981306572215663;0.950981908149065;0.966926070038911;21908150;2014-04-18
"2014-04-21";0.964624475198258;0.983070866141732;0.954577137546468;0.970032598876713;12217300;2014-04-21
"2014-04-22";0.970389303971687;0.982237024701638;0.947518785222292;0.965327029156816;34127850;2014-04-22
"2014-04-23";0.961426319936958;0.977347956131605;0.956579931504153;0.969213679282711;15450200;2014-04-23
"2014-04-24";0.967755991285403;0.992733144933387;0.953827940015785;0.98078391959799;28391500;2014-04-24
"2014-04-25";0.977016112829992;0.994358827617218;0.961646248698855;0.980671414038657;24441850;2014-04-25
"2014-04-28";0.985015966592975;1.01425729442971;0.9517655479561;0.969794908626606;27659100;2014-04-28
"2014-04-29";0.970715619660667;1.00200400801603;0.956201808289953;0.988386478828272;32999200;2014-04-29
"2014-04-30";0.986067308076171;1.01176706827309;0.96947434587884;0.995983935742972;38837650;2014-04-30
"2014-05-02";0.99101267854277;1.00137523763297;0.976899671711106;0.993956486704271;10667950;2014-05-02
"2014-05-05";0.991532258064516;1.0072566586938;0.978243512974052;0.991217564870259;9989650;2014-05-05
"2014-05-06";0.993297961463278;1.00930643026194;0.985023771790808;1.00468937875752;24788850;2014-05-06
"2014-05-07";1.00607670328786;1.02725442834138;0.981514257620452;0.999209173586398;29057050;2014-05-07
"2014-05-08";0.997909270216963;1.0195937300064;0.98261995370552;0.991412742382272;18066200;2014-05-08
"2014-05-12";0.991283082869877;1.00687257761617;0.978701666142722;0.994843316144387;19092850;2014-05-12
"2014-05-13";0.994855559952513;1.0108859753675;0.987857591952216;0.99988166147292;21323350;2014-05-13
"2014-05-14";1.00047247814789;1.01307579190016;0.991337900622096;1.00275807722616;25066700;2014-05-14
"2014-05-15";0.996252465483235;1.01182445837632;0.976823529411765;1.00134621476085;22047050;2014-05-15
"2014-05-16";1.00047585058292;1.01090490919185;0.985766794400563;0.992805192773911;17661600;2014-05-16
"2014-05-19";0.994165785661146;1.01452119309262;0.984441685419415;1.00167315175097;28037200;2014-05-19
"2014-05-20";0.999223994102355;1.00880766693827;0.983627300613497;1.00173457194619;31047700;2014-05-20
"2014-05-21";0.999691369931716;1.01485148514851;0.979768895624171;0.998629928451819;27373400;2014-05-21
"2014-05-22";0.998785670916818;1.01578341013825;0.987994563575959;1.00727133562954;18223100;2014-05-22
"2014-05-23";1.00780741704619;1.01720297980186;0.972091967932234;1.00619606948721;20298250;2014-05-23
"2014-05-26";1.00340909090909;1.01065887797292;0.990711262594105;1.0018887168058;12103500;2014-05-26
"2014-05-27";1.0008679245283;1.03569057753134;0.97022641509434;0.997142967452994;29250050;2014-05-27
"2014-05-28";1.00115785411038;1.0136186770428;0.984493743762954;1.00154202004626;13037850;2014-05-28
"2014-05-29";1.00366173296331;1.0179282098837;0.986906211936663;1.0090678552217;17794000;2014-05-29
"2014-05-30";1.00832055214724;1.0502610705887;0.989187945709685;1.03631073378772;22043200;2014-05-30
"2014-06-02";1.0200078462142;1.03992918961448;0.979947129909366;0.998519980266404;31972750;2014-06-02
"2014-06-03";0.994334385337845;1.01782018854909;0.983578154425612;1.00033898305085;18798800;2014-06-03
"2014-06-04";1.00332113069404;1.02380502550538;0.97681727427346;0.999665415071192;23994450;2014-06-04
"2014-06-05";1.00230800729628;1.02460548949218;0.984092075361044;1.00977813993111;29388550;2014-06-05
"2014-06-06";1.0103962410744;1.03613277570551;0.990862385321101;1.01330189026862;20462000;2014-06-06
"2014-06-09";1.01281673541544;1.02828817412694;0.999377972923527;1.01996882191374;13788900;2014-06-09
"2014-06-10";1.01414814814815;1.03295880149813;0.996970139446594;1.00569467766664;15007500;2014-06-10
"2014-06-11";1.00296020173227;1.03477429789737;0.99254972875226;1.02144490003266;24731050;2014-06-11
"2014-06-16";1.02416642293068;1.04814814814815;1.00850370906459;1.0336002339951;68029050;2014-06-16
"2014-06-17";1.03122257970167;1.04884121114488;1.00930565497495;1.0146804835924;23258600;2014-06-17
"2014-06-18";1.01435750179469;1.04796888504754;0.995174017190362;1.03250070962248;31824200;2014-06-18
"2014-06-19";1.03693661971831;1.08246664951674;0.996136826578633;1.04268203170875;26065500;2014-06-19
"2014-06-20";1.04583486238532;1.06486567275716;1.01980379237133;1.02475538880306;19852250;2014-06-20
"2014-06-23";1.02756064442732;1.05280857354028;1.01818314059204;1.03574702108158;15809750;2014-06-23
"2014-06-24";1.03401534526854;1.06084123439616;1.01527403414196;1.0341726618705;23763850;2014-06-24
"2014-06-25";1.03539855072464;1.08985018726592;1.01541571897902;1.05401055507729;18786750;2014-06-25
"2014-06-26";1.05167150621696;1.087899543379;1.03839869281046;1.06358490566038;17236700;2014-06-26
"2014-06-27";1.0753179125316;1.08531058384431;1.04915824915825;1.06221804511278;13725600;2014-06-27
"2014-06-30";1.05185546508574;1.08318333269503;1.02906802517231;1.05916174912997;17983000;2014-06-30
"2014-07-01";1.06234120814531;1.0750382848392;1.03064576334453;1.04266486709407;14266350;2014-07-01
"2014-07-02";1.0444894590742;1.05887208735132;1.01237083393975;1.02568767282783;21874600;2014-07-02
"2014-07-03";1.0282926118778;1.04873201074754;1.02052658301298;1.03741746148202;12442350;2014-07-03
"2014-07-04";1.03439192155715;1.07919850956237;1.00954462659381;1.04478285391991;16802900;2014-07-04
"2014-07-07";1.05174289895313;1.06451248871502;1.02420513576244;1.03703703703704;19259150;2014-07-07
"2014-07-08";1.04084663943557;1.0623504784689;1.02376599634369;1.05345078571162;21092200;2014-07-08
"2014-07-09";1.05223880597015;1.08517242684635;1.03894421204605;1.06039273805113;22373900;2014-07-09
"2014-07-10";1.06266192908431;1.10060836501901;1.03834873148556;1.07834308869878;37944350;2014-07-10
"2014-07-11";1.07079911501106;1.08979638094519;1.05759259259259;1.0671375464684;30619400;2014-07-11
"2014-07-14";1.0641957005189;1.1034640100384;1.06333333333333;1.09628506444276;34352350;2014-07-14
"2014-07-15";1.0410033392871;1.05641666341311;1.00385216827492;1.03181922988241;37960350;2014-07-15
"2014-07-16";1.02493191668904;1.0645375914837;1.00948745086181;1.04475255151165;29432100;2014-07-16
"2014-07-17";0.976368110620679;1.06493557665787;0.963219368811881;1.05072293864791;24566650;2014-07-17
"2014-07-18";1.04626334519573;1.08362256840746;1.03058510638298;1.07250816170247;28960550;2014-07-18
"2014-07-21";1.07039420756235;1.09128087681989;1.00632835342652;1.02830380777846;35029100;2014-07-21
"2014-07-22";1.04219512195122;1.0690243902439;1.0056066648241;1.05786487465293;26948300;2014-07-22
"2014-07-23";1.05702582225613;1.07824388656061;1.03386049476158;1.06340288924559;17605600;2014-07-23
"2014-07-24";1.0689501599255;1.07844887032004;1.04785261394904;1.06502692709589;18552450;2014-07-24
"2014-07-25";1.06443298969072;1.09087946555868;1.043867359169;1.05631536604988;12575150;2014-07-25
"2014-07-28";1.05411726752157;1.07039023791;1.016;1.03310827300089;18455550;2014-07-28
"2014-07-29";1.03642276422764;1.04654758514058;1.0089628681178;1.02735586801499;18488100;2014-07-29
"2014-07-30";1.03032753740396;1.07411764705882;1.00284584980237;1.0487253952888;24949350;2014-07-30
"2014-07-31";1.05223340040241;1.07692307692308;1.04448796866256;1.05913113435237;24303350;2014-07-31
"2014-08-01";1.05367129350231;1.06759887809439;1.00792133296913;1.02896789620164;21241600;2014-08-01
"2014-08-04";1.02945098039216;1.05465346534653;0.992018157745413;0.994968791375071;30343450;2014-08-04
"2014-08-05";1.00361216730038;1.04335305719921;0.992395437262357;1.03489059727972;20884950;2014-08-05
"2014-08-06";1.03406268480189;1.05908;1.01997814889964;1.04189899633583;30162000;2014-08-06
"2014-08-07";1.04635814567417;1.05052285748628;0.987424349603081;1.01228462029355;32163000;2014-08-07
"2014-08-08";1.00735586481113;1.04129263913824;0.9856595811191;1.02180537417389;18156250;2014-08-08
"2014-08-11";1.02199528672427;1.04149606299213;1.00088803088803;1.0325873576757;13265000;2014-08-11
"2014-08-12";1.03333854451653;1.05283958423902;1.02131473327358;1.04989154013015;13313800;2014-08-12
"2014-08-13";1.04749153343309;1.10392427529087;1.0247736466962;1.08178093839375;35298200;2014-08-13
"2014-08-14";1.08041364408088;1.10104935872522;1.04748951603763;1.06666666666667;31210200;2014-08-14
"2014-08-15";1.06399756199764;1.076095311299;1.04257497061834;1.06842548629193;17110050;2014-08-15
"2014-08-18";1.07245709019698;1.08352083171697;1.04223957341459;1.05572624625547;12980300;2014-08-18
"2014-08-19";1.0573074707125;1.06448756448756;1.00621722846442;1.01372696502445;24285750;2014-08-19
"2014-08-20";1.01447912749154;1.03232399697199;0.9957644436188;1.01545105923527;18317150;2014-08-20
"2014-08-21";1.01791044776119;1.04141791044776;1;1.02022099447514;20538150;2014-08-21
"2014-08-22";1.02050885525977;1.04954190702409;0.990151041858072;1.03825753300982;19597800;2014-08-22
"2014-08-25";1.02403542061986;1.04527677496992;1.02321687688358;1.03729831144465;5544100;2014-08-25
"2014-08-26";1.03547663551402;1.05218867924528;1.0241733607323;1.04264150943396;13133750;2014-08-26
"2014-08-27";1.0409022556391;1.06273764258555;1.03318989710009;1.04054054054054;11348200;2014-08-27
"2014-08-28";1.0402027027027;1.07588506727675;1.02147147147147;1.05687022900763;33921450;2014-08-28
"2014-08-29";1.05556194198567;1.08450538687561;1.02005059849715;1.06554358472086;24034400;2014-08-29
"2014-09-01";1.05761332816738;1.07027069255107;1.01178707224335;1.04101402288973;27792650;2014-09-01
"2014-09-02";1.03748488512696;1.0494475354596;1.01250240430852;1.01961915753029;13452950;2014-09-02
"2014-09-03";1.02157580427663;1.05541202329079;0.985084088451356;1.03407666299434;29102850;2014-09-03
"2014-09-04";1.0341119903078;1.05123339658444;1.00608941036685;1.02894491129785;14803950;2014-09-04
"2014-09-05";1.0244630071599;1.04596189259273;1.00762257169288;1.03115893297467;20909200;2014-09-05
"2014-09-08";1.03472897196262;1.0485601995314;1.01319849797375;1.03600241272714;14503450;2014-09-08
"2014-09-09";1.03578154425612;1.04967984934087;1.02201561918929;1.03875275073664;12402700;2014-09-09
"2014-09-10";1.03717541565477;1.05804056840763;1.01595588235294;1.04283074648928;20151100;2014-09-10
"2014-09-11";1.04276024771454;1.05564216778025;1.01850497366881;1.04112843355605;22294650;2014-09-11
"2014-09-12";1.04230483271375;1.07196502634234;1.005444646098;1.05009276437848;28184100;2014-09-12
"2014-09-15";1.04709768408551;1.07950909159357;1.03385971355123;1.05198935068777;36464500;2014-09-15
"2014-09-16";1.0550918196995;1.08129204921384;1.0243213897937;1.06121256391527;29944150;2014-09-16
"2014-09-17";1.06032906764168;1.08221242190371;1.02660474493286;1.05301645338208;28492750;2014-09-17
"2014-09-18";1.05482512360374;1.06590934238188;1.02092352092352;1.04079091907726;16505250;2014-09-18
"2014-09-19";1.0424853372434;1.07014321061708;1.01959927140255;1.04658018867925;25001500;2014-09-19
"2014-09-22";1.04638603240364;1.05861940298507;1.02270726338958;1.04026119402985;12087000;2014-09-22
"2014-09-23";1.0398258086128;1.06250466174387;1.0128102189781;1.04170487473866;14669100;2014-09-23
"2014-09-24";1.03844184345282;1.05452215305749;1.02210144927536;1.02884300229433;14534700;2014-09-24
"2014-09-25";1.03050108932462;1.06721128852581;1.02140352145775;1.0598588934274;16923100;2014-09-25
"2014-09-26";1.05425377845445;1.0897157816006;1.04246221894582;1.0712829447307;18460450;2014-09-26
"2014-09-29";1.06815493790656;1.11246999657104;1.03092293054234;1.06773044269254;23884300;2014-09-29
"2014-09-30";1.06506616257089;1.09058683003892;1.0254676583277;1.04838709677419;32774200;2014-09-30
"2014-10-01";1.04452120514297;1.06683407378791;1.00283018867925;1.02091729034734;22831150;2014-10-01
"2014-10-02";1.021113243762;1.06343577620173;1.00612088752869;1.03610675039246;26925650;2014-10-02
"2014-10-03";1.03501945525292;1.05759468957439;1.00568181818182;1.02845059592464;28296200;2014-10-03
"2014-10-06";1.02497140678612;1.05138490926457;0.996654275092937;1.02730696798493;31666650;2014-10-06
"2014-10-07";1.02759009009009;1.05746684605036;1.00074515648286;1.01544256120527;22144500;2014-10-07
"2014-10-08";1.02272727272727;1.04382929642445;1.00245793155606;1.02210688196847;33649050;2014-10-08
"2014-10-09";1.02325581395349;1.0404990403071;1.00925226586103;1.03122605363985;20849500;2014-10-09
"2014-10-10";1.02736558103681;1.04791585508376;1.0184686417853;1.03495145631068;20576650;2014-10-10
"2014-10-13";1.03166893335924;1.05836575875486;0.995500562429696;1.02171860245515;20243400;2014-10-13
"2014-10-14";1.01770911831198;1.03494522100491;0.996671597633136;1.01820570570571;28084750;2014-10-14
"2014-10-15";1.01918014291087;1.03301707779886;0.994231484927428;1.01780303030303;27982650;2014-10-15
"2014-10-16";1.01853953840333;1.03908045977011;0.987191386671617;1.01717557251908;38797900;2014-10-16
"2014-10-17";1.01553618794998;1.03170685399658;0.980161645848641;0.997589467828667;34473050;2014-10-17
"2014-10-20";0.995211786372007;1.02948960302457;0.966372657111356;0.991713747645951;45310100;2014-10-20
"2014-10-21";0.991143772376107;1.02461362335432;0.972388059701492;1.00982244049868;37827300;2014-10-21
"2014-10-22";1.01166509877705;1.03403846153846;0.984281437125749;1.01346153846154;32650400;2014-10-22
"2014-10-23";1.01193225558122;1.03852140077821;0.992351816443595;1.02423542989036;38761150;2014-10-23
"2014-10-24";1.02504816955684;1.04393264950648;1.0041769508259;1.02269692923899;29748350;2014-10-24
"2014-10-27";1.02497162315551;1.05206361226808;1.00465029761905;1.04102660172349;38183350;2014-10-27
"2014-10-28";1.03867713004484;1.05794392523364;1.0194495412844;1.05028869435649;33426950;2014-10-28
"2014-10-29";1.04210332781761;1.07810164424514;1.01697080291971;1.0529197080292;37028350;2014-10-29
"2014-10-30";1.05974264705882;1.08296296296296;1.03376670278079;1.05967976710335;39987850;2014-10-30
"2014-10-31";1.05556561085973;1.07410779315368;1.00902934537246;1.02430977600278;51329750;2014-10-31
"2014-11-03";1.03660245183888;1.08145519077196;1.02832167832168;1.07173219978746;16889000;2014-11-03
"2014-11-05";1.07293152639087;1.12932276657061;1.03950834064969;1.09956101843723;35103500;2014-11-05
"2014-11-06";1.10319971870605;1.16021505376344;1.07277720562993;1.11384997339954;39807450;2014-11-06
"2014-11-07";1.11407980312885;1.16341991341991;1.0766198148783;1.15253016387538;58842500;2014-11-07
"2014-11-10";1.1491683062064;1.19171917191719;1.10929626411816;1.14542597765363;53554600;2014-11-10
"2014-11-11";1.15313588850174;1.17892156862745;1.11416781292985;1.15564809994794;35595400;2014-11-11
"2014-11-12";1.15828839798226;1.17523241536573;1.12048192771084;1.12961998958876;38172350;2014-11-12
"2014-11-13";1.12671173513607;1.15173997526939;1.09898082570392;1.12789259848083;33375850;2014-11-13
"2014-11-14";1.12226148409894;1.1797153024911;1.08882373232149;1.12504317789292;40037050;2014-11-14
"2014-11-17";1.12179930795848;1.16211989574283;1.10747343160782;1.13256335114635;44547750;2014-11-17
"2014-11-18";1.14515292897875;1.18135888501742;1.1219262295082;1.15720898337048;42463750;2014-11-18
"2014-11-19";1.1581824393577;1.19938282187554;1.12082433106199;1.1704868663209;49314800;2014-11-19
"2014-11-20";1.17056856187291;1.23133702398926;1.13265971316819;1.17581503659348;69462600;2014-11-20
"2014-11-21";1.17490872884169;1.21474685694869;1.09988443123659;1.1506734006734;58904050;2014-11-21
"2014-11-24";1.1519946137014;1.18324156916724;1.10249074385729;1.11761719411068;44911750;2014-11-24
"2014-11-25";1.12075407608696;1.16267860216905;1.08260869565217;1.1328125;37520850;2014-11-25
"2014-11-26";1.13590746725634;1.16683866529068;1.12442941673711;1.13793103448276;29741250;2014-11-26
"2014-11-27";1.14385427306776;1.19573947965776;1.12292302475415;1.17266562336985;46238450;2014-11-27
"2014-11-28";1.17747559274756;1.20451759761863;1.14542677753267;1.17705479452055;42367650;2014-11-28
"2014-12-01";1.18692878082428;1.27616580310881;1.12377531025474;1.19729238897144;62098950;2014-12-01
"2014-12-02";1.20521710417699;1.28750635700966;1.13165085999036;1.21614160441702;66803200;2014-12-02
"2014-12-03";1.21555627425614;1.24590163934426;1.15624502784407;1.18324272465622;47349600;2014-12-03
"2014-12-04";1.18729903536977;1.24922524873593;1.15453827940016;1.19886363636364;53274300;2014-12-04
"2014-12-05";1.20113636363636;1.25757575757576;1.12745413582234;1.17587939698492;44145400;2014-12-05
"2014-12-08";1.18096828046745;1.2542254748214;1.09522261943451;1.1697525523447;51068950;2014-12-08
"2014-12-09";1.16919627457744;1.22173300457908;1.14413331042776;1.19461914744934;46515950;2014-12-09
"2014-12-10";1.19238128370151;1.23812898653437;1.16100823045267;1.19763334510774;47994850;2014-12-10
"2014-12-11";1.19954128440367;1.28193751155482;1.13596947624003;1.21252755326965;66766300;2014-12-11
"2014-12-12";1.22220169929812;1.3118320610687;1.11149704758597;1.22589792060491;76054350;2014-12-12
"2014-12-15";1.22041198501873;1.36714285714286;1.06420161883738;1.16932270916335;97602900;2014-12-15
"2014-12-16";1.13406374501992;1.40499656199862;0.927856868026164;1.12388302193339;138456050;2014-12-16
"2014-12-17";1.14198659354052;1.2972972972973;1.03849159828058;1.19073916737468;100580050;2014-12-17
"2014-12-18";1.21764705882353;1.29600840336134;1.07655593738068;1.23661800486618;90151300;2014-12-18
"2014-12-19";1.23385794995964;1.27436374922408;1.14280132838445;1.22031122031122;54467550;2014-12-19
"2014-12-22";1.199080551669;1.27665289256198;1.14527559055118;1.19790195682873;53825650;2014-12-22
"2014-12-23";1.19854867970167;1.25204918032787;1.17178158628936;1.20491470349309;33674750;2014-12-23
"2014-12-24";1.20711382113821;1.25129052240347;1.17540322580645;1.22816326530612;19226050;2014-12-24
"2014-12-25";1.22551020408163;1.26948120142827;1.2061625785526;1.24308012486993;13323150;2014-12-25
"2014-12-26";1.2379274611399;1.26611226611227;1.21673469387755;1.23786008230453;14037800;2014-12-26
"2014-12-29";1.2378411656064;1.2851821192053;1.16276803118908;1.24429037520392;31003750;2014-12-29
"2014-12-30";1.22233523189585;1.30984701572937;1.16223350253807;1.25403911564626;28755750;2014-12-30
"2015-01-05";1.25032119914347;1.28534538411879;1.19917525773196;1.22112211221122;15664600;2015-01-05
"2015-01-06";1.22753743760399;1.25623960066556;1.17004370282082;1.20707575454727;18518350;2015-01-06
"2015-01-08";1.20478087649402;1.25896414342629;1.12779850746269;1.20312202550923;30995650;2015-01-08
"2015-01-09";1.19464489175845;1.29907279542316;1.17109199700823;1.24795321637427;32442000;2015-01-09
"2015-01-12";1.25789370464797;1.28557351202207;1.164681414256;1.23222003929273;29079100;2015-01-12
"2015-01-13";1.2456862745098;1.28924302788845;1.1904214559387;1.26171875;30863200;2015-01-13
"2015-01-14";1.26610698945724;1.30473952213083;1.22137404580153;1.26572479194891;30006650;2015-01-14
"2015-01-15";1.25109461260232;1.30958850931677;1.22823441303127;1.26279338207003;29444200;2015-01-15
"2015-01-16";1.26514131897712;1.33578906552928;1.22156825517372;1.30975143403442;30878450;2015-01-16
"2015-01-19";1.30173896426524;1.36922782142173;1.25363519234309;1.32699619771863;38816900;2015-01-19
"2015-01-20";1.32757966616085;1.4252785247791;1.27695675971538;1.36842105263158;51845850;2015-01-20
"2015-01-21";1.36014897579143;1.41452911439805;1.28070175438596;1.29668780831572;60269950;2015-01-21
"2015-01-22";1.29673798667134;1.36266476665479;1.19801324503311;1.27212020033389;59187350;2015-01-22
"2015-01-23";1.27221391795383;1.36018471010775;1.25488907148726;1.33757421543681;63969950;2015-01-23
"2015-01-26";1.33752122241087;1.38977072310406;1.29032258064516;1.36315881631938;45920050;2015-01-26
"2015-01-27";1.36201991465149;1.47508896797153;1.23156700696808;1.36502966381015;61698900;2015-01-27
"2015-01-28";1.35294117647059;1.48620689655172;1.27111953260698;1.38659793814433;66888850;2015-01-28
"2015-01-29";1.37987012987013;1.46383566373209;1.30026281208936;1.39890147614143;51777850;2015-01-29
"2015-01-30";1.39684424838819;1.49018232819074;1.2992;1.33762057877814;65515300;2015-01-30
"2015-02-02";1.34345047923323;1.3902677988243;1.27529123237278;1.3217665615142;42544450;2015-02-02
"2015-02-03";1.32038834951456;1.38142041851617;1.25738396624473;1.29887844801455;37134450;2015-02-03
"2015-02-04";1.29578313253012;1.35123321885732;1.24251497005988;1.30108695652174;29227650;2015-02-04
"2015-02-05";1.30738024652832;1.34179595674659;1.18551107200469;1.24974336412964;42448950;2015-02-05
"2015-02-06";1.25073227885179;1.29678750368406;1.18053635609621;1.23014084507042;61476650;2015-02-06
"2015-02-09";1.21873687158661;1.26881417920945;1.13298291721419;1.21896792189679;68673100;2015-02-09
"2015-02-10";1.21099389228207;1.26010668163953;1.16536177105832;1.21311475409836;29345900;2015-02-10
"2015-02-11";1.20837837837838;1.22432322133043;1.14960422163588;1.190625;29713200;2015-02-11
"2015-02-12";1.18632707774799;1.24817825112108;1.09338777660695;1.15917808219178;67026800;2015-02-12
"2015-02-13";1.15519568151147;1.20273666573583;1.07666755248472;1.13415300546448;83116300;2015-02-13
"2015-02-16";1.13320621084173;1.21649928263989;1.08590785907859;1.16209371042634;35166650;2015-02-16
"2015-02-17";1.16160337552743;1.21316659479661;1.13189249099474;1.17820093789967;30321900;2015-02-17
"2015-02-18";1.18532110091743;1.20655270655271;1.12126684261703;1.15099715099715;29627050;2015-02-18
"2015-02-19";1.14814814814815;1.20152761457109;1.10197183098592;1.15236728837877;32914200;2015-02-19
"2015-02-20";1.15341801056087;1.18421052631579;1.13465909090909;1.17518567059851;12806950;2015-02-20
"2015-02-24";1.18219461697723;1.21411589895988;1.11554352471862;1.15365497076023;32598050;2015-02-24
"2015-02-25";1.15181566282631;1.19867149758454;1.11644832605531;1.15098272781418;29524100;2015-02-25
"2015-02-26";1.14816452896948;1.19352905931696;1.10441767068273;1.14244562869077;31776650;2015-02-26
"2015-02-27";1.13927696960968;1.17275405007364;1.08426966292135;1.1312865497076;34945800;2015-02-27
"2015-03-02";1.12941517081644;1.20197044334975;1.05863945578231;1.12356164383562;36221950;2015-03-02
"2015-03-03";1.12587316805917;1.16988416988417;1.08901641532097;1.14951113525258;39065600;2015-03-03
"2015-03-04";1.14753875441936;1.19594023118128;1.11449864498645;1.15041782729805;19991100;2015-03-04
"2015-03-05";1.14736111111111;1.20709219858156;1.10470714094678;1.18245125348189;34276450;2015-03-05
"2015-03-06";1.17777777777778;1.23991354466859;1.12553633217993;1.17500356277612;23483650;2015-03-06
"2015-03-10";1.17136690647482;1.24821428571429;1.12601684030255;1.16888888888889;37346500;2015-03-10
"2015-03-11";1.15044247787611;1.20301312649165;1.11593579822299;1.17302052785924;33923950;2015-03-11
"2015-03-12";1.16872547594826;1.19222873900293;1.14117647058824;1.17732558139535;20855700;2015-03-12
"2015-03-13";1.17366136034732;1.22933452700686;1.15004324012684;1.18155068412535;28589900;2015-03-13
"2015-03-16";1.18772189349112;1.22937168811506;1.1597667638484;1.20496518316682;32863350;2015-03-16
"2015-03-17";1.20526315789474;1.22667882102704;1.18675595238095;1.19207772795217;23927850;2015-03-17
"2015-03-18";1.19242808168132;1.20788369304556;1.15295815295815;1.17900601084885;20806150;2015-03-18
"2015-03-19";1.1721240220226;1.19887789753433;1.12718669343275;1.15072463768116;24565800;2015-03-19
"2015-03-20";1.14750072233459;1.25314235603625;1.09418282548476;1.20936834634493;137485150;2015-03-20
"2015-03-23";1.20777027027027;1.25474568903058;1.1644370122631;1.23110276051453;33436000;2015-03-23
"2015-03-24";1.23066917184564;1.23967540936096;1.17336122733612;1.18858976147301;20604600;2015-03-24
